n,k,comparisons,swaps
1000,1000,3039,2332
1000,1000,2928,2252
1000,1000,2935,2248
1000,1000,2911,2225
1000,1000,2967,2285
1000,1000,2916,2203
1000,1000,2979,2281
1000,1000,2970,2234
1000,1000,2864,2206
1000,1000,2955,2263
1000,1000,2694,2025
1000,1000,2993,2286
1000,1000,3001,2257
1000,1000,3006,2293
1000,1000,2933,2212
1000,1000,2948,2266
1000,1000,2880,2160
1000,1000,2923,2216
1100,1,3217,2414
1100,1,3216,2402
1100,1,3280,2474
1100,1,3226,2415
1100,1,3257,2467
1100,1,3294,2504
1100,1,3314,2496
1100,1,3243,2426
1100,1,3216,2419
1100,1,3184,2354
1100,1,3298,2482
1100,1,2986,2225
1100,1,3250,2427
1100,1,3215,2424
1100,1,3258,2438
1100,1,3226,2402
1100,1,3263,2439
1100,1,3130,2330
1100,1,3167,2350
1100,1,3236,2435
1100,1,3295,2509
1100,1,3196,2357
1100,1,3247,2416
1100,1,3254,2454
1100,1,3347,2542
1100,1,3261,2432
1100,1,3140,2317
1100,1,3210,2365
1100,1,3189,2376
1100,1,3216,2395
1100,1,3239,2443
1100,1,3247,2455
1100,1,3225,2413
1100,1,3184,2365
1100,1,2939,2174
1100,1,3251,2428
1100,1,3304,2485
1100,1,3233,2409
1100,1,3130,2322
1100,1,3220,2399
1100,1,3235,2423
1100,1,3300,2521
1100,1,3259,2450
1100,1,3262,2458
1100,1,3329,2535
1100,1,3178,2352
1100,1,2997,2247
1100,1,3298,2487
1100,1,3214,2388
1100,1,3212,2371
1100,550,3108,2283
1100,550,3388,2554
1100,550,3383,2546
1100,550,3449,2598
1100,550,1686,1248
1100,550,3317,2505
1100,550,3361,2542
1100,550,3026,2285
1100,550,2940,2201
1100,550,3331,2507
1100,550,3324,2522
1100,550,3385,2576
1100,550,3245,2410
1100,550,3419,2582
1100,550,3314,2512
1100,550,3438,2626
1100,550,3344,2536
1100,550,3414,2567
1100,550,3323,2513
1100,550,3330,2509
1100,550,3366,2532
1100,550,2984,2202
1100,550,3362,2534
1100,550,3311,2482
1100,550,3048,2267
1100,550,3270,2470
1100,550,3306,2457
1100,550,3281,2482
1100,550,3298,2492
1100,550,3315,2515
1100,550,3271,2480
1100,550,3348,2538
1100,550,3361,2533
1100,550,3373,2531
1100,550,3374,2585
1100,550,3332,2543
1100,550,3278,2454
1100,550,3337,2530
1100,550,3242,2422
1100,550,3363,2537
1100,550,3374,2534
1100,550,3276,2442
1100,550,3329,2555
1100,550,3234,2411
1100,550,3207,2416
1100,550,3259,2442
1100,550,3371,2563
1100,550,3274,2450
1100,550,3360,2546
1100,550,3172,2357
1100,1100,3332,2526
1100,1100,2943,2197
1100,1100,3217,2449
1100,1100,3309,2479
1100,1100,3219,2468
1100,1100,3299,2474
1100,1100,3150,2386
1100,1100,3309,2536
1100,1100,3049,2244
1100,1100,3071,2328
1100,1100,3305,2544
1100,1100,3220,2415
1100,1100,3257,2466
1100,1100,3212,2455
1100,1100,3255,2462
1100,1100,3307,2467
1100,1100,3247,2480
1100,1100,3326,2543
1100,1100,3245,2469
1100,1100,3391,2544
1100,1100,3337,2512
1100,1100,3254,2471
1100,1100,3296,2477
1100,1100,3374,2572
1100,1100,3303,2482
1100,1100,3270,2473
1100,1100,3222,2443
1100,1100,3255,2456
1100,1100,3224,2466
1100,1100,3312,2519
1100,1100,3298,2510
1100,1100,3170,2372
1100,1100,3263,2494
1100,1100,3325,2527
1100,1100,3291,2510
1100,1100,3209,2393
1100,1100,3275,2462
1100,1100,3241,2479
1100,1100,3305,2493
1100,1100,3238,2461
1100,1100,3318,2486
1100,1100,3240,2472
1100,1100,3172,2406
1100,1100,3290,2496
1100,1100,3262,2476
1100,1100,3325,2499
1100,1100,3313,2501
1100,1100,3303,2506
1100,1100,3257,2481
1100,1100,2935,2181
1200,1,3529,2652
1200,1,3455,2547
1200,1,3575,2702
1200,1,3505,2623
1200,1,3528,2633
1200,1,3455,2593
1200,1,3606,2736
1200,1,3551,2665
1200,1,3446,2563
1200,1,3466,2569
1200,1,3590,2657
1200,1,3493,2588
1200,1,3495,2629
1200,1,3554,2633
1200,1,3545,2669
1200,1,3475,2536
1200,1,3497,2632
1200,1,3535,2632
1200,1,3520,2635
1200,1,3609,2727
1200,1,3527,2650
1200,1,3618,2730
1200,1,3494,2610
1200,1,3527,2621
1200,1,3515,2615
1200,1,3536,2668
1200,1,3586,2706
1200,1,3391,2500
1200,1,3512,2590
1200,1,3425,2522
1200,1,3582,2691
1200,1,3474,2602
1200,1,3609,2728
1200,1,3504,2602
1200,1,3594,2712
1200,1,3490,2625
1200,1,3668,2786
1200,1,3307,2466
1200,1,3624,2744
1200,1,3545,2639
1200,1,3565,2700
1200,1,3520,2603
1200,1,3367,2483
1200,1,3522,2602
1200,1,3543,2668
1200,1,3200,2359
1200,1,3533,2652
1200,1,3620,2754
1200,1,3466,2585
1200,1,3627,2738
1200,600,3676,2800
1200,600,3696,2805
1200,600,1854,1375
1200,600,3615,2699
1200,600,3697,2745
1200,600,3554,2675
1200,600,3629,2737
1200,600,3556,2671
1200,600,3647,2772
1200,600,3693,2804
1200,600,3581,2697
1200,600,3739,2832
1200,600,3681,2768
1200,600,3709,2827
1200,600,3536,2644
1200,600,3632,2712
1200,600,3203,2375
1200,600,3612,2704
1200,600,3543,2653
1200,600,3536,2675
1200,600,3636,2733
1200,600,3689,2782
1200,600,3605,2701
1200,600,3670,2788
1200,600,1845,1356
1200,600,1794,1309
1200,600,3644,2750
1200,600,3586,2669
1200,600,3531,2621
1200,600,3630,2755
1200,600,3575,2680
1200,600,3605,2716
1200,600,3556,2687
1200,600,3697,2801
1200,600,3744,2834
1200,600,3641,2736
1200,600,3666,2758
1200,600,3324,2468
1200,600,3573,2674
1200,600,3689,2812
1200,600,3446,2541
1200,600,3655,2768
1200,600,3551,2643
1200,600,3665,2763
1200,600,3623,2705
1200,600,3548,2686
1200,600,3827,2918
1200,600,3692,2774
1200,600,3570,2635
1200,600,3702,2797
1200,1200,3143,2321
1200,1200,3602,2726
1200,1200,3656,2746
1200,1200,3599,2722
1200,1200,3485,2578
1200,1200,3284,2457
1200,1200,3372,2582
1200,1200,3545,2727
1200,1200,3557,2724
1200,1200,3683,2779
1200,1200,3641,2773
1200,1200,3511,2682
1200,1200,3581,2723
1200,1200,3332,2494
1200,1200,3508,2674
1200,1200,3567,2672
1200,1200,3519,2658
1200,1200,3553,2658
1200,1200,3289,2465
1200,1200,3451,2527
1200,1200,3531,2651
1200,1200,3527,2703
1200,1200,3274,2445
1200,1200,3254,2423
1200,1200,3457,2607
1200,1200,3551,2705
1200,1200,3404,2558
1200,1200,3567,2685
1200,1200,3341,2503
1200,1200,3493,2617
1200,1200,3553,2652
1200,1200,3482,2667
1200,1200,3561,2731
1200,1200,3420,2563
1200,1200,3533,2618
1200,1200,3582,2703
1200,1200,3554,2696
1200,1200,3515,2692
1200,1200,3472,2598
1200,1200,3587,2727
1200,1200,3569,2705
1200,1200,3495,2638
1200,1200,3681,2814
1200,1200,3625,2761
1200,1200,3515,2662
1200,1200,3484,2655
1200,1200,3410,2561
1200,1200,3676,2743
1200,1200,3575,2727
1200,1200,3312,2457
1300,1,3861,2881
1300,1,3787,2813
1300,1,3848,2882
1300,1,3982,3010
1300,1,3867,2881
1300,1,3996,3046
1300,1,3806,2831
1300,1,3430,2504
1300,1,3728,2776
1300,1,3825,2848
1300,1,3839,2882
1300,1,3864,2893
1300,1,3840,2903
1300,1,3851,2882
1300,1,3855,2885
1300,1,3885,2909
1300,1,3830,2850
1300,1,3814,2840
1300,1,3974,3016
1300,1,3448,2537
1300,1,3870,2912
1300,1,3849,2863
1300,1,3926,2956
1300,1,3710,2741
1300,1,3937,2947
1300,1,3881,2913
1300,1,3930,2979
1300,1,3777,2812
1300,1,3774,2789
1300,1,3848,2852
1300,1,3797,2834
1300,1,3779,2802
1300,1,3893,2926
1300,1,3897,2924
1300,1,3738,2744
1300,1,3775,2829
1300,1,3878,2897
1300,1,3770,2781
1300,1,3852,2870
1300,1,3740,2797
1300,1,3868,2880
1300,1,3929,2986
1300,1,3591,2642
1300,1,3825,2835
1300,1,3857,2916
1300,1,3878,2938
1300,1,3694,2765
1300,1,3596,2673
1300,1,3867,2895
1300,1,3844,2872
1300,650,3987,2993
1300,650,3973,2988
1300,650,4002,3008
1300,650,4100,3053
1300,650,3898,2980
1300,650,3902,2936
1300,650,3985,2987
1300,650,4045,3052
1300,650,1686,1214
1300,650,4046,3052
1300,650,3982,2990
1300,650,4072,3078
1300,650,3947,2921
1300,650,3954,3007
1300,650,4051,3031
1300,650,4008,3045
1300,650,3938,2974
1300,650,3777,2803
1300,650,3875,2877
1300,650,3941,2947
1300,650,3856,2870
1300,650,3968,2977
1300,650,3747,2761
1300,650,3825,2871
1300,650,4138,3118
1300,650,2066,1537
1300,650,3975,2957
1300,650,4054,3010
1300,650,4000,2995
1300,650,3970,2974
1300,650,3925,2951
1300,650,3751,2778
1300,650,3954,2983
1300,650,3786,2862
1300,650,3926,2935
1300,650,3974,2988
1300,650,3815,2832
1300,650,4003,2985
1300,650,3914,2927
1300,650,4036,3039
1300,650,3952,2990
1300,650,4086,3121
1300,650,3980,2981
1300,650,3995,3007
1300,650,3951,2993
1300,650,3802,2872
1300,650,3984,2990
1300,650,4066,3101
1300,650,3925,2954
1300,650,3815,2875
1300,1300,3835,2903
1300,1300,3747,2780
1300,1300,3850,2927
1300,1300,3934,2977
1300,1300,3893,2941
1300,1300,3935,2943
1300,1300,3818,2888
1300,1300,3933,2972
1300,1300,3762,2885
1300,1300,3824,2912
1300,1300,3581,2640
1300,1300,3532,2664
1300,1300,3912,2969
1300,1300,3885,2928
1300,1300,3921,2970
1300,1300,3766,2891
1300,1300,3868,2939
1300,1300,3904,2972
1300,1300,3678,2772
1300,1300,3970,3012
1300,1300,3835,2930
1300,1300,3755,2838
1300,1300,3824,2883
1300,1300,3860,2875
1300,1300,3659,2708
1300,1300,3921,2939
1300,1300,3795,2875
1300,1300,3856,2955
1300,1300,3639,2698
1300,1300,3840,2879
1300,1300,3550,2678
1300,1300,3920,2928
1300,1300,3862,2908
1300,1300,4006,3028
1300,1300,3886,2963
1300,1300,3802,2874
1300,1300,3987,3012
1300,1300,3914,2994
1300,1300,3948,2949
1300,1300,3881,2930
1300,1300,3826,2882
1300,1300,3923,2951
1300,1300,3853,2890
1300,1300,3925,3014
1300,1300,3721,2812
1300,1300,3858,2943
1300,1300,3872,2939
1300,1300,3854,2909
1300,1300,3863,2918
1300,1300,3918,2992
1400,1,4029,2972
1400,1,4133,3073
1400,1,4218,3193
1400,1,4187,3099
1400,1,4180,3123
1400,1,4093,3026
1400,1,4109,3056
1400,1,4184,3120
1400,1,4241,3215
1400,1,4159,3096
1400,1,4144,3112
1400,1,4234,3192
1400,1,4064,3010
1400,1,4146,3091
1400,1,4071,3017
1400,1,3888,2860
1400,1,4097,3043
1400,1,4188,3106
1400,1,4037,2960
1400,1,4003,2932
1400,1,4251,3192
1400,1,4089,3041
1400,1,4196,3159
1400,1,4254,3211
1400,1,4023,2997
1400,1,4107,3037
1400,1,4128,3120
1400,1,4222,3204
1400,1,4213,3173
1400,1,4045,2978
1400,1,4092,3015
1400,1,4116,3057
1400,1,4145,3101
1400,1,4043,2986
1400,1,4184,3120
1400,1,4179,3139
1400,1,4047,2980
1400,1,3996,2939
1400,1,4227,3165
1400,1,4185,3169
1400,1,3997,2964
1400,1,4314,3266
1400,1,4167,3160
1400,1,4001,2990
1400,1,4117,3080
1400,1,4176,3140
1400,1,4117,3050
1400,1,4018,2947
1400,1,4178,3094
1400,1,3844,2854
1400,700,4035,3009
1400,700,4280,3220
1400,700,4184,3131
1400,700,4291,3232
1400,700,4268,3186
1400,700,4250,3193
1400,700,2194,1629
1400,700,4276,3199
1400,700,4327,3264
1400,700,4261,3146
1400,700,4240,3194
1400,700,4256,3220
1400,700,4117,3071
1400,700,4271,3179
1400,700,4263,3225
1400,700,4317,3217
1400,700,4236,3199
1400,700,4142,3087
1400,700,4144,3027
1400,700,4137,3114
1400,700,4268,3182
1400,700,4300,3212
1400,700,4330,3290
1400,700,4403,3333
1400,700,4277,3217
1400,700,4189,3135
1400,700,4018,2975
1400,700,4097,3042
1400,700,4388,3308
1400,700,4197,3146
1400,700,4338,3237
1400,700,4324,3250
1400,700,4224,3159
1400,700,4233,3143
1400,700,3912,2918
1400,700,3910,2954
1400,700,3975,2954
1400,700,4054,2995
1400,700,4315,3264
1400,700,4200,3134
1400,700,4145,3120
1400,700,4168,3099
1400,700,4266,3197
1400,700,4291,3190
1400,700,4176,3129
1400,700,4219,3165
1400,700,3863,2859
1400,700,4330,3300
1400,700,4188,3123
1400,700,4260,3229
1400,1400,3886,2894
1400,1400,4209,3216
1400,1400,4262,3237
1400,1400,4181,3146
1400,1400,4226,3164
1400,1400,4285,3242
1400,1400,4164,3171
1400,1400,4308,3267
1400,1400,4246,3166
1400,1400,4179,3161
1400,1400,4192,3163
1400,1400,4261,3171
1400,1400,4051,2987
1400,1400,4275,3229
1400,1400,3988,2996
1400,1400,4190,3138
1400,1400,4215,3165
1400,1400,4215,3162
1400,1400,4101,3056
1400,1400,4219,3188
1400,1400,4068,3048
1400,1400,4121,3127
1400,1400,4206,3146
1400,1400,4169,3173
1400,1400,4300,3228
1400,1400,4299,3242
1400,1400,4061,3044
1400,1400,4251,3227
1400,1400,4094,3081
1400,1400,4242,3201
1400,1400,4125,3114
1400,1400,4210,3176
1400,1400,4214,3186
1400,1400,4223,3193
1400,1400,4167,3210
1400,1400,4241,3187
1400,1400,4196,3182
1400,1400,4238,3230
1400,1400,4220,3190
1400,1400,4054,3104
1400,1400,4154,3105
1400,1400,4139,3124
1400,1400,4288,3217
1400,1400,4199,3128
1400,1400,4175,3161
1400,1400,4118,3097
1400,1400,3940,2945
1400,1400,4280,3219
1400,1400,4126,3091
1400,1400,4240,3186
1500,1,4485,3340
1500,1,4490,3321
1500,1,4302,3188
1500,1,4435,3299
1500,1,4275,3150
1500,1,4429,3307
1500,1,4375,3250
1500,1,4495,3349
1500,1,4457,3311
1500,1,4513,3366
1500,1,4396,3258
1500,1,4466,3310
1500,1,4436,3281
1500,1,4125,3059
1500,1,4399,3224
1500,1,4374,3237
1500,1,4476,3324
1500,1,4570,3429
1500,1,4499,3332
1500,1,4339,3198
1500,1,3939,2867
1500,1,4484,3356
1500,1,4396,3253
1500,1,4340,3156
1500,1,4454,3317
1500,1,4343,3194
1500,1,4370,3238
1500,1,4529,3402
1500,1,4425,3289
1500,1,4589,3436
1500,1,4523,3360
1500,1,4002,2961
1500,1,4085,3031
1500,1,4369,3229
1500,1,4542,3417
1500,1,4534,3369
1500,1,4536,3404
1500,1,4421,3270
1500,1,4504,3346
1500,1,4489,3323
1500,1,4606,3443
1500,1,4600,3460
1500,1,4469,3350
1500,1,4485,3312
1500,1,4412,3270
1500,1,4482,3330
1500,1,4494,3337
1500,1,4451,3331
1500,1,4528,3359
1500,1,4415,3266
1500,750,4720,3553
1500,750,4452,3358
1500,750,4686,3498
1500,750,4508,3319
1500,750,4452,3330
1500,750,4627,3460
1500,750,4599,3477
1500,750,4605,3478
1500,750,2372,1748
1500,750,4598,3429
1500,750,4057,2959
1500,750,4226,3129
1500,750,4598,3429
1500,750,4558,3408
1500,750,4561,3440
1500,750,4504,3377
1500,750,4592,3427
1500,750,4593,3475
1500,750,4520,3379
1500,750,4492,3361
1500,750,4286,3175
1500,750,4583,3447
1500,750,4630,3488
1500,750,4604,3445
1500,750,4603,3453
1500,750,4422,3308
1500,750,4658,3474
1500,750,4387,3241
1500,750,4674,3514
1500,750,4242,3147
1500,750,4537,3417
1500,750,4504,3352
1500,750,4491,3347
1500,750,4652,3514
1500,750,4577,3406
1500,750,4510,3382
1500,750,4197,3156
1500,750,4691,3481
1500,750,4660,3513
1500,750,2337,1747
1500,750,4171,3102
1500,750,4579,3442
1500,750,4531,3393
1500,750,4583,3454
1500,750,4722,3578
1500,750,4499,3410
1500,750,2309,1692
1500,750,4600,3490
1500,750,4630,3464
1500,750,4665,3487
1500,1500,4050,3051
1500,1500,4629,3491
1500,1500,4536,3370
1500,1500,4502,3388
1500,1500,4215,3201
1500,1500,4620,3436
1500,1500,4490,3367
1500,1500,4551,3431
1500,1500,4651,3511
1500,1500,4582,3438
1500,1500,4724,3500
1500,1500,4430,3306
1500,1500,4337,3224
1500,1500,4474,3403
1500,1500,4370,3363
1500,1500,4526,3357
1500,1500,4444,3357
1500,1500,4433,3330
1500,1500,4506,3383
1500,1500,4508,3413
1500,1500,4586,3414
1500,1500,4633,3482
1500,1500,4571,3450
1500,1500,4559,3438
1500,1500,4604,3458
1500,1500,4495,3382
1500,1500,4176,3109
1500,1500,4335,3263
1500,1500,4576,3425
1500,1500,4622,3482
1500,1500,4391,3265
1500,1500,4475,3342
1500,1500,4600,3447
1500,1500,4601,3438
1500,1500,4441,3363
1500,1500,4643,3521
1500,1500,4413,3340
1500,1500,4445,3424
1500,1500,4488,3377
1500,1500,4508,3360
1500,1500,4484,3410
1500,1500,4205,3121
1500,1500,4429,3323
1500,1500,4602,3456
1500,1500,4588,3414
1500,1500,4493,3379
1500,1500,4553,3445
1500,1500,4453,3380
1500,1500,4471,3388
1500,1500,4344,3227
1600,1,4758,3515
1600,1,4668,3433
1600,1,4820,3585
1600,1,4788,3570
1600,1,4759,3515
1600,1,4463,3292
1600,1,4783,3527
1600,1,4709,3492
1600,1,4881,3686
1600,1,4365,3197
1600,1,4776,3543
1600,1,4767,3524
1600,1,4808,3564
1600,1,4701,3477
1600,1,4705,3476
1600,1,4815,3595
1600,1,4361,3204
1600,1,4789,3573
1600,1,4679,3440
1600,1,4758,3498
1600,1,4691,3482
1600,1,4752,3521
1600,1,4815,3597
1600,1,4829,3632
1600,1,4766,3533
1600,1,4848,3611
1600,1,4770,3557
1600,1,4817,3570
1600,1,4747,3515
1600,1,4830,3605
1600,1,4809,3595
1600,1,4733,3472
1600,1,4611,3399
1600,1,4682,3443
1600,1,4416,3258
1600,1,4746,3499
1600,1,4799,3569
1600,1,4806,3618
1600,1,4761,3509
1600,1,4785,3556
1600,1,4838,3633
1600,1,4938,3709
1600,1,4669,3448
1600,1,4662,3429
1600,1,4711,3438
1600,1,4861,3611
1600,1,4555,3370
1600,1,4815,3558
1600,1,4719,3492
1600,1,4883,3680
1600,800,4838,3580
1600,800,4897,3640
1600,800,4928,3712
1600,800,4849,3603
1600,800,4844,3608
1600,800,4987,3781
1600,800,4807,3614
1600,800,4990,3700
1600,800,4833,3615
1600,800,2519,1860
1600,800,4850,3608
1600,800,4828,3567
1600,800,4770,3522
1600,800,4603,3399
1600,800,4453,3302
1600,800,4695,3439
1600,800,4354,3188
1600,800,4818,3607
1600,800,4753,3529
1600,800,4791,3556
1600,800,4955,3764
1600,800,4956,3711
1600,800,5008,3718
1600,800,4897,3654
1600,800,4985,3751
1600,800,4444,3303
1600,800,4732,3505
1600,800,4879,3660
1600,800,4983,3700
1600,800,4606,3420
1600,800,5054,3798
1600,800,4848,3624
1600,800,4744,3510
1600,800,4927,3694
1600,800,4970,3722
1600,800,4684,3480
1600,800,4804,3605
1600,800,4793,3568
1600,800,4986,3727
1600,800,4821,3574
1600,800,4840,3582
1600,800,4857,3609
1600,800,4930,3652
1600,800,4975,3723
1600,800,4810,3572
1600,800,4835,3594
1600,800,4393,3258
1600,800,4586,3382
1600,800,4727,3502
1600,800,4865,3637
1600,1600,4779,3625
1600,1600,4934,3655
1600,1600,4820,3569
1600,1600,4219,3082
1600,1600,4743,3569
1600,1600,4686,3502
1600,1600,4396,3268
1600,1600,4889,3651
1600,1600,4920,3673
1600,1600,4798,3631
1600,1600,4857,3613
1600,1600,4789,3574
1600,1600,4728,3532
1600,1600,4808,3538
1600,1600,4771,3606
1600,1600,4789,3611
1600,1600,4739,3515
1600,1600,4725,3557
1600,1600,4270,3134
1600,1600,4776,3565
1600,1600,4873,3629
1600,1600,4231,3164
1600,1600,4815,3597
1600,1600,4767,3564
1600,1600,4889,3679
1600,1600,4756,3600
1600,1600,4931,3649
1600,1600,4815,3645
1600,1600,4586,3391
1600,1600,4850,3576
1600,1600,4939,3719
1600,1600,4803,3616
1600,1600,4809,3604
1600,1600,4708,3486
1600,1600,4726,3539
1600,1600,4903,3653
1600,1600,4957,3701
1600,1600,4740,3514
1600,1600,4874,3628
1600,1600,4819,3577
1600,1600,4786,3622
1600,1600,4167,3075
1600,1600,4615,3436
1600,1600,4620,3426
1600,1600,4901,3648
1600,1600,4924,3696
1600,1600,4747,3543
1600,1600,4874,3636
1600,1600,4833,3617
1600,1600,4771,3553
1700,1,5147,3824
1700,1,5148,3828
1700,1,5097,3771
1700,1,5054,3734
1700,1,5057,3709
1700,1,4685,3442
1700,1,4854,3562
1700,1,4597,3364
1700,1,5047,3734
1700,1,4987,3657
1700,1,5024,3695
1700,1,5281,3940
1700,1,5069,3755
1700,1,5121,3803
1700,1,4959,3645
1700,1,5169,3864
1700,1,5077,3767
1700,1,5249,3929
1700,1,4822,3513
1700,1,5170,3835
1700,1,5169,3844
1700,1,5108,3779
1700,1,5081,3789
1700,1,5092,3809
1700,1,5097,3793
1700,1,5039,3729
1700,1,5065,3716
1700,1,5026,3704
1700,1,5001,3650
1700,1,5133,3792
1700,1,5066,3771
1700,1,5069,3748
1700,1,4742,3461
1700,1,4728,3520
1700,1,5019,3706
1700,1,5006,3718
1700,1,4986,3682
1700,1,5136,3827
1700,1,5052,3737
1700,1,4961,3657
1700,1,5155,3829
1700,1,4666,3426
1700,1,5004,3673
1700,1,5067,3755
1700,1,4983,3708
1700,1,5204,3873
1700,1,5069,3769
1700,1,4996,3676
1700,1,5218,3947
1700,1,5033,3701
1700,850,4739,3479
1700,850,5073,3723
1700,850,5142,3837
1700,850,5176,3877
1700,850,5242,3934
1700,850,5190,3888
1700,850,2659,1965
1700,850,5155,3812
1700,850,4732,3489
1700,850,5073,3786
1700,850,5184,3862
1700,850,2626,1913
1700,850,5180,3867
1700,850,5271,3906
1700,850,5282,3915
1700,850,4901,3617
1700,850,5159,3843
1700,850,5156,3862
1700,850,5384,4066
1700,850,5269,3906
1700,850,4981,3669
1700,850,4760,3449
1700,850,5246,3912
1700,850,4987,3720
1700,850,5130,3816
1700,850,5164,3827
1700,850,5105,3772
1700,850,5128,3811
1700,850,5187,3879
1700,850,5159,3823
1700,850,5097,3764
1700,850,5255,3917
1700,850,5176,3808
1700,850,5173,3827
1700,850,5234,3904
1700,850,5082,3750
1700,850,5239,3953
1700,850,5378,4038
1700,850,5215,3871
1700,850,5205,3851
1700,850,5156,3850
1700,850,5274,3930
1700,850,5256,3930
1700,850,5202,3927
1700,850,5113,3802
1700,850,5218,3894
1700,850,5224,3911
1700,850,4995,3659
1700,850,5371,3994
1700,850,5173,3861
1700,1700,4730,3506
1700,1700,4978,3680
1700,1700,5179,3895
1700,1700,5255,3916
1700,1700,5110,3859
1700,1700,5214,3877
1700,1700,5071,3849
1700,1700,4995,3698
1700,1700,4913,3584
1700,1700,5055,3803
1700,1700,5101,3833
1700,1700,5118,3842
1700,1700,4967,3707
1700,1700,5111,3825
1700,1700,5161,3884
1700,1700,4854,3569
1700,1700,4697,3431
1700,1700,4936,3666
1700,1700,5272,3974
1700,1700,5152,3829
1700,1700,5243,3949
1700,1700,4880,3580
1700,1700,5130,3842
1700,1700,5139,3772
1700,1700,5064,3791
1700,1700,5057,3835
1700,1700,5213,3886
1700,1700,5134,3873
1700,1700,5105,3876
1700,1700,4952,3696
1700,1700,5055,3834
1700,1700,5288,3956
1700,1700,5126,3838
1700,1700,5101,3837
1700,1700,5204,3901
1700,1700,4960,3759
1700,1700,4875,3636
1700,1700,5132,3863
1700,1700,5116,3848
1700,1700,4903,3681
1700,1700,5169,3786
1700,1700,4951,3703
1700,1700,5101,3817
1700,1700,5134,3802
1700,1700,5217,3875
1700,1700,5040,3766
1700,1700,4924,3650
1700,1700,5116,3848
1700,1700,4910,3663
1700,1700,5126,3832
1800,1,5472,4052
1800,1,5248,3871
1800,1,5382,3993
1800,1,5417,4007
1800,1,5437,4014
1800,1,5255,3808
1800,1,5337,3909
1800,1,5435,4025
1800,1,5113,3747
1800,1,5211,3795
1800,1,5353,3947
1800,1,5371,3984
1800,1,5209,3879
1800,1,5227,3873
1800,1,5345,3939
1800,1,5266,3881
1800,1,5320,3916
1800,1,5138,3769
1800,1,5320,3919
