n,k,comparisons,swaps
1100,550,4858,2138
1100,550,2672,1109
1100,550,4205,2467
1100,550,2931,1155
1100,550,2438,1036
1100,550,2862,1212
1100,550,2742,660
1100,550,2550,1430
1100,550,3645,1771
1100,550,4230,1858
1100,550,4631,3366
1100,550,5116,2120
1100,550,4516,1747
1100,550,1969,721
1100,550,1817,1116
1100,550,3844,2399
1100,550,4028,1525
1100,550,3013,1337
1100,550,4042,2133
1100,550,3116,1483
1100,550,5086,2993
1100,550,2472,854
1100,550,3527,1766
1100,550,5775,2516
1100,550,2486,1341
1100,550,2156,1338
1100,550,4496,2791
1100,550,2641,1215
1100,550,4541,3264
1100,550,3647,2353
1100,550,6309,4483
1100,550,5052,2551
1100,550,3137,897
1100,550,3475,2153
1100,550,4648,1387
1100,550,3195,2135
1100,550,4588,2242
1100,550,3407,1483
1100,550,3703,1454
1100,550,4007,1902
1100,550,2330,1283
1100,550,4245,1706
1100,550,3722,1641
1100,1100,1350,1105
1100,1100,2485,1106
1100,1100,4028,1114
1100,1100,3430,1105
1100,1100,2195,1104
1100,1100,1139,1101
1100,1100,1556,1106
1100,1100,3554,1108
1100,1100,2374,1108
1100,1100,1438,1105
1100,1100,1493,1105
1100,1100,2079,1105
1100,1100,1781,1111
1100,1100,2138,1106
1100,1100,2839,1109
1100,1100,2940,1107
1100,1100,1971,1110
1100,1100,1843,1108
1100,1100,4124,1108
1100,1100,3463,1107
1100,1100,1513,1104
1100,1100,1155,1105
1100,1100,1668,1107
1100,1100,2122,1107
1100,1100,2512,1105
1100,1100,1759,1107
1100,1100,2107,1108
1100,1100,2807,1108
1100,1100,2828,1109
1100,1100,2461,1108
1100,1100,1770,1108
1100,1100,2561,1108
1100,1100,4004,1106
1100,1100,2858,1108
1100,1100,1959,1107
1100,1100,1519,1105
1100,1100,2902,1106
1100,1100,1550,1104
1100,1100,1185,1105
1100,1100,2471,1107
1100,1100,3110,1110
1100,1100,3119,1107
1100,1100,1338,1108
1100,1100,1882,1109
1100,1100,2570,1105
1100,1100,1153,1101
1100,1100,2609,1105
1100,1100,2395,1106
1100,1100,1559,1105
1100,1100,2816,1107
1200,1,3254,2066
1200,1,2463,1284
1200,1,2815,1639
1200,1,2149,964
1200,1,3333,2164
1200,1,1916,731
1200,1,1671,489
1200,1,1925,744
1200,1,3001,1817
1200,1,3568,2405
1200,1,3807,2644
1200,1,3566,2387
1200,1,2869,1690
1200,1,2899,1714
1200,1,2682,1507
1200,1,2203,1024
1200,1,3244,2071
1200,1,3043,1870
1200,1,2191,1016
1200,1,1529,353
1200,1,1625,440
1200,1,1228,37
1200,1,1965,789
1200,1,2407,1229
1200,1,3525,2356
1200,1,2230,1039
1200,1,1708,520
1200,1,3446,2280
1200,1,3511,2356
1200,1,2279,1095
1200,1,1285,98
1200,1,1831,646
1200,1,2902,1730
1200,1,2211,1035
1200,1,2640,1461
1200,1,2300,1124
1200,1,2369,1187
1200,1,1855,671
1200,1,3514,2332
1200,1,1505,326
1200,1,1277,92
1200,1,2429,1257
1200,1,2763,1579
1200,1,2778,1596
1200,1,3638,2480
1200,1,2180,1004
1200,1,4768,3595
1200,1,3304,2125
1200,1,4686,3513
1200,1,1718,530
1200,600,2499,1710
1200,600,3762,1798
1200,600,6936,3102
1200,600,3597,2379
1200,600,2519,1208
1200,600,3693,1198
1200,600,3895,2045
1200,600,2448,1547
1200,600,2954,1769
1200,600,2674,1715
1200,600,3255,1607
1200,600,2414,958
1200,600,3838,1899
1200,600,2722,1113
1200,600,6515,4404
1200,600,5619,2511
1200,600,4252,2057
1200,600,2125,1252
1200,600,3558,2284
1200,600,5143,2670
1200,600,5179,3565
1200,600,5326,3020
1200,600,2262,1224
1200,600,5074,2703
1200,600,4590,3544
1200,600,3519,2553
1200,600,2680,1321
1200,600,4585,2463
1200,600,4366,2430
1200,600,5016,3713
1200,600,3604,1262
1200,600,2613,1326
1200,600,2854,2010
1200,600,4530,2540
1200,600,5083,1134
1200,600,4897,2391
1200,600,3145,2347
1200,600,3537,2451
1200,600,3879,2390
1200,600,3780,2652
1200,600,5212,2926
1200,600,4020,2722
1200,600,3374,1838
1200,600,4113,2170
1200,600,2746,1173
1200,600,4682,2673
1200,600,4751,2572
1200,600,5004,2258
1200,600,4858,2179
1200,600,3952,1772
1200,1200,2628,1210
1200,1200,1869,1204
1200,1200,2539,1210
1200,1200,3149,1207
1200,1200,2943,1212
1200,1200,2484,1209
1200,1200,2053,1207
1200,1200,1690,1204
1200,1200,2362,1207
1200,1200,3192,1205
1200,1200,2159,1205
1200,1200,2498,1209
1200,1200,4275,1213
1200,1200,1586,1205
1200,1200,3241,1211
1200,1200,1549,1204
1200,1200,2122,1205
1200,1200,2594,1209
1200,1200,2236,1207
1200,1200,1264,1204
1200,1200,1892,1207
1200,1200,2379,1208
1200,1200,2007,1205
1200,1200,1951,1205
1200,1200,2471,1207
1200,1200,4108,1214
1200,1200,3255,1206
1200,1200,2174,1204
1200,1200,2696,1210
1200,1200,1571,1206
1200,1200,2359,1209
1200,1200,1806,1204
1200,1200,3316,1210
1200,1200,2874,1212
1200,1200,1970,1210
1200,1200,2196,1205
1200,1200,3002,1209
1200,1200,1770,1209
1200,1200,1489,1206
1200,1200,2238,1209
1200,1200,2099,1209
1200,1200,2025,1207
1200,1200,2610,1207
1200,1200,1276,1203
1200,1200,1866,1204
1200,1200,2244,1206
1200,1200,3188,1208
1200,1200,2416,1205
1200,1200,1954,1206
1200,1200,1647,1206
1300,1,1807,531
1300,1,3703,2451
1300,1,3075,1805
1300,1,2349,1071
1300,1,2781,1508
1300,1,3666,2396
1300,1,2171,898
1300,1,1423,141
1300,1,3658,2379
1300,1,3967,2692
1300,1,2834,1555
1300,1,3203,1928
1300,1,1528,249
1300,1,3158,1882
1300,1,1401,108
1300,1,4449,3174
1300,1,1362,80
1300,1,1787,506
1300,1,2658,1386
1300,1,1960,684
1300,1,2623,1353
1300,1,2815,1536
1300,1,2010,731
1300,1,1534,244
1300,1,2854,1567
1300,1,1683,395
1300,1,3954,2678
1300,1,1299,2
1300,1,2066,787
1300,1,2585,1306
1300,1,2616,1332
1300,1,2621,1339
1300,1,1883,598
1300,1,2483,1201
1300,1,1854,575
1300,1,3996,2720
1300,1,2962,1690
1300,1,2726,1444
1300,1,1576,292
1300,1,2051,775
1300,1,2292,1008
1300,1,2146,870
1300,1,2307,1023
1300,1,2091,807
1300,1,3075,1796
1300,1,3155,1886
1300,1,1529,254
1300,1,3572,2305
1300,1,1635,354
1300,1,1949,667
1300,650,4070,2740
1300,650,3419,2564
1300,650,6304,2035
1300,650,4236,2726
1300,650,3479,2093
1300,650,4043,936
1300,650,3100,1850
1300,650,4493,2269
1300,650,5942,3798
1300,650,3920,2138
1300,650,5285,3220
1300,650,3574,2423
1300,650,3645,2003
1300,650,3969,2056
1300,650,3222,1968
1300,650,6443,1910
1300,650,3427,2044
1300,650,5259,2834
1300,650,3006,905
1300,650,5220,3680
1300,650,4123,2130
1300,650,4748,2648
1300,650,4406,2966
1300,650,5725,3352
1300,650,4953,2684
1300,650,7218,4842
1300,650,3622,1362
1300,650,2083,1378
1300,650,2528,1144
1300,650,3522,1352
1300,650,7693,3150
1300,650,5645,2215
1300,650,3096,1280
1300,650,2502,982
1300,650,2239,961
1300,650,2657,1441
1300,650,3584,2025
1300,650,2387,1437
1300,650,3834,1682
1300,650,6996,3968
1300,650,2429,908
1300,650,4106,1175
1300,650,3448,2080
1300,650,2972,1835
1300,650,2412,1104
1300,650,4831,3965
1300,650,7215,3678
1300,650,5369,2473
1300,650,5698,3468
1300,650,3527,2583
1300,1300,1725,1304
1300,1300,2000,1307
1300,1300,1592,1308
1300,1300,2347,1307
1300,1300,1437,1306
1300,1300,2127,1309
1300,1300,2901,1309
1300,1300,1714,1305
1300,1300,2721,1305
1300,1300,2213,1307
1300,1300,3184,1313
1300,1300,1752,1306
1300,1300,3101,1305
1300,1300,1543,1304
1300,1300,1971,1307
1300,1300,3317,1307
1300,1300,1980,1305
1300,1300,2172,1304
1300,1300,4217,1308
1300,1300,3960,1307
1300,1300,2206,1304
1300,1300,2218,1307
1300,1300,1484,1303
1300,1300,1762,1304
1300,1300,3144,1306
1300,1300,3606,1305
1300,1300,2618,1307
1300,1300,1617,1302
1300,1300,3510,1307
1300,1300,3760,1310
1300,1300,2442,1309
1300,1300,2215,1308
1300,1300,2455,1307
1300,1300,2047,1306
1300,1300,2180,1310
1300,1300,1960,1302
1300,1300,2424,1303
1300,1300,3345,1304
1300,1300,3248,1306
1300,1300,1373,1305
1300,1300,1777,1302
1300,1300,3739,1310
1300,1300,4301,1307
1300,1300,2005,1305
1300,1300,2247,1306
1300,1300,1791,1308
1300,1300,1972,1305
1300,1300,1436,1305
1300,1300,1558,1305
1300,1300,1769,1308
1400,1,1719,340
1400,1,3085,1707
1400,1,1726,338
1400,1,3845,2482
1400,1,3592,2214
1400,1,2912,1527
1400,1,2676,1294
1400,1,3400,2018
1400,1,3031,1665
1400,1,1867,492
1400,1,1812,431
1400,1,2844,1471
1400,1,3307,1932
1400,1,3540,2165
1400,1,1644,269
1400,1,3337,1959
1400,1,3196,1818
1400,1,2283,898
1400,1,2689,1305
1400,1,2180,804
1400,1,2130,757
1400,1,1916,528
1400,1,3872,2499
1400,1,2969,1593
1400,1,3383,2013
1400,1,4352,2973
1400,1,1905,523
1400,1,2085,709
1400,1,3164,1789
1400,1,3319,1938
1400,1,1907,535
1400,1,2053,665
1400,1,2463,1084
1400,1,2512,1145
1400,1,3107,1731
1400,1,2663,1291
1400,1,3476,2103
1400,1,2795,1413
1400,1,4055,2697
1400,1,1767,383
1400,1,2375,993
1400,1,3072,1697
1400,1,2126,744
1400,1,3877,2504
1400,1,3204,1825
1400,1,4051,2675
1400,1,3073,1694
1400,1,1715,327
1400,1,1808,424
1400,1,1470,86
1400,700,2890,1417
1400,700,5497,3407
1400,700,5751,3980
1400,700,5855,3742
1400,700,5400,3002
1400,700,3200,2103
1400,700,5340,1425
1400,700,3476,1709
1400,700,4352,1261
1400,700,2769,1388
1400,700,3752,2149
1400,700,5146,3426
1400,700,5789,2717
1400,700,4519,1879
1400,700,3378,878
1400,700,4796,2486
1400,700,4001,2268
1400,700,6864,4452
1400,700,5037,3235
1400,700,4691,2975
1400,700,4648,2684
1400,700,3228,1833
1400,700,4168,2418
1400,700,6195,3457
1400,700,4863,1425
1400,700,5238,2477
1400,700,3355,1740
1400,700,4385,1633
1400,700,2530,975
1400,700,2449,954
1400,700,4466,2154
1400,700,2230,780
1400,700,2645,702
1400,700,4246,1506
1400,700,2643,1234
1400,700,6299,4441
1400,700,4603,1911
1400,700,3646,2240
1400,700,3235,1676
1400,700,6166,2828
1400,700,3818,2344
1400,700,4378,1700
1400,700,4872,1435
1400,700,3616,1779
1400,700,4418,1927
1400,700,5005,2686
1400,700,3066,1620
1400,700,5139,3568
1400,700,3426,1860
1400,700,3941,2504
1400,1400,3171,1408
1400,1400,2498,1404
1400,1400,2697,1410
1400,1400,3111,1406
1400,1400,2500,1408
1400,1400,2593,1405
1400,1400,3070,1408
1400,1400,2721,1406
1400,1400,2232,1405
1400,1400,5939,1413
1400,1400,1420,1402
1400,1400,3392,1409
1400,1400,1473,1404
1400,1400,3308,1406
1400,1400,1563,1406
1400,1400,1996,1406
1400,1400,2279,1404
1400,1400,4101,1413
1400,1400,2077,1405
1400,1400,2301,1405
1400,1400,2735,1407
1400,1400,2554,1406
1400,1400,2226,1408
1400,1400,4292,1405
1400,1400,1917,1410
1400,1400,2896,1409
1400,1400,4459,1409
1400,1400,3881,1411
1400,1400,1751,1406
1400,1400,2251,1407
1400,1400,2585,1407
1400,1400,3610,1410
1400,1400,1569,1406
1400,1400,2879,1411
1400,1400,2698,1407
1400,1400,1584,1402
1400,1400,2051,1405
1400,1400,1679,1406
1400,1400,2775,1409
1400,1400,3667,1410
1400,1400,3262,1406
1400,1400,3690,1411
1400,1400,2138,1411
1400,1400,1590,1406
1400,1400,1653,1405
1400,1400,2027,1406
1400,1400,1519,1404
1400,1400,2633,1404
1400,1400,2753,1402
1400,1400,4562,1410
1500,1,1532,41
1500,1,2907,1425
1500,1,3574,2098
1500,1,3956,2477
1500,1,3395,1917
1500,1,2284,803
1500,1,3802,2336
1500,1,5044,3577
1500,1,2014,535
1500,1,4550,3084
1500,1,3952,2477
1500,1,2287,812
1500,1,3433,1967
1500,1,2581,1106
1500,1,1800,325
1500,1,1668,189
1500,1,1924,451
1500,1,4013,2538
1500,1,3076,1591
1500,1,1946,461
1500,1,5690,4220
1500,1,3910,2443
1500,1,2543,1065
1500,1,3493,2027
1500,1,3775,2294
1500,1,1722,235
1500,1,3759,2284
1500,1,2511,1029
1500,1,3212,1745
1500,1,2949,1470
1500,1,2090,608
1500,1,3063,1591
1500,1,2036,555
1500,1,4011,2542
1500,1,1941,463
1500,1,3611,2136
1500,1,2453,969
1500,1,1979,491
1500,1,2693,1214
1500,1,1632,159
1500,1,2876,1388
1500,1,2525,1044
1500,1,3023,1544
1500,1,4129,2665
1500,1,4570,3101
1500,1,9133,7679
1500,1,1993,515
1500,1,1928,452
1500,1,1845,360
1500,1,3725,2252
1500,750,7038,4662
1500,750,7243,3630
1500,750,6617,4201
1500,750,6870,5197
1500,750,6002,2506
1500,750,5210,2910
1500,750,5056,2875
1500,750,5168,1779
1500,750,5684,2684
1500,750,3677,2273
1500,750,5545,3556
1500,750,6248,3802
1500,750,4345,2767
1500,750,3975,2014
1500,750,5293,2854
1500,750,5573,3342
1500,750,6128,1998
1500,750,4844,3748
1500,750,5272,2307
1500,750,5087,2786
1500,750,6969,4386
1500,750,5717,2957
1500,750,4403,2609
1500,750,3750,2679
1500,750,6853,3528
1500,750,4885,2195
1500,750,5058,2530
1500,750,4449,2919
1500,750,5988,3049
1500,750,9441,4076
1500,750,4262,1924
1500,750,3354,2085
1500,750,3613,1987
1500,750,4810,2747
1500,750,6495,3833
1500,750,3387,1813
1500,750,5325,2483
1500,750,6992,3294
1500,750,4849,3038
1500,750,7114,2644
1500,750,5798,1950
1500,750,5160,2871
1500,750,6035,3086
1500,750,3636,1137
1500,750,7290,2836
1500,750,5051,2625
1500,750,9790,6371
1500,750,3663,2789
1500,750,5932,2752
1500,750,3689,1752
1500,1500,3377,1510
1500,1500,3341,1507
1500,1500,2705,1508
1500,1500,3068,1507
1500,1500,1921,1508
1500,1500,6069,1514
1500,1500,4019,1509
1500,1500,2589,1506
1500,1500,4511,1508
1500,1500,5122,1506
1500,1500,1738,1503
1500,1500,1522,1503
1500,1500,4111,1505
1500,1500,4011,1509
1500,1500,2938,1506
1500,1500,2863,1504
1500,1500,3257,1510
1500,1500,2348,1506
1500,1500,5722,1507
1500,1500,1727,1504
1500,1500,3261,1505
1500,1500,2646,1506
1500,1500,1897,1506
1500,1500,2242,1506
1500,1500,2336,1501
1500,1500,2272,1507
1500,1500,1621,1506
1500,1500,3276,1507
1500,1500,2238,1504
1500,1500,4882,1507
1500,1500,3723,1511
1500,1500,2432,1504
1500,1500,2778,1509
1500,1500,3167,1508
1500,1500,3245,1510
1500,1500,1904,1507
1500,1500,3241,1508
1500,1500,2786,1506
1500,1500,3037,1508
1500,1500,3368,1504
1500,1500,2382,1508
1500,1500,2476,1504
1500,1500,5022,1509
1500,1500,2847,1505
1500,1500,2281,1504
1500,1500,1894,1507
1500,1500,4680,1508
1500,1500,3839,1510
1500,1500,1939,1507
1500,1500,3053,1507
1600,1,1837,249
1600,1,3032,1457
1600,1,2322,747
1600,1,1992,402
1600,1,2865,1296
1600,1,5194,3619
1600,1,2823,1244
1600,1,3551,1975
1600,1,3438,1863
1600,1,3662,2092
1600,1,2040,467
1600,1,2238,657
1600,1,5331,3776
1600,1,3623,2044
1600,1,4441,2874
1600,1,4120,2538
1600,1,3058,1485
1600,1,5734,4159
1600,1,1726,135
1600,1,3262,1683
1600,1,3878,2311
1600,1,3308,1735
1600,1,1871,290
1600,1,1618,27
1600,1,3343,1774
1600,1,1919,334
1600,1,3003,1425
1600,1,2822,1241
1600,1,3833,2252
1600,1,3104,1534
1600,1,2182,597
1600,1,2925,1352
1600,1,2604,1017
1600,1,2178,594
1600,1,2562,978
1600,1,2878,1299
1600,1,4370,2788
1600,1,2705,1129
1600,1,3935,2362
1600,1,3286,1704
1600,1,2638,1059
1600,1,5199,3623
1600,1,2731,1146
1600,1,2069,484
1600,1,2980,1410
1600,1,3097,1516
1600,1,2414,839
1600,1,2260,682
1600,1,1990,408
1600,1,2588,1007
1600,800,5441,3460
1600,800,7807,4047
1600,800,5526,1823
1600,800,4922,3329
1600,800,3536,2022
1600,800,5195,2624
1600,800,7234,3827
1600,800,5316,2790
1600,800,4336,2577
1600,800,6296,4041
1600,800,4863,2017
1600,800,7321,4653
1600,800,6916,5135
1600,800,7230,3214
1600,800,6383,2655
1600,800,6253,3221
1600,800,3692,1511
1600,800,7350,4095
1600,800,4169,1548
1600,800,3384,1781
1600,800,5752,3555
1600,800,6000,3066
1600,800,4474,1846
1600,800,4716,3281
1600,800,4623,2996
1600,800,4014,3156
1600,800,2864,1735
1600,800,5922,3386
1600,800,5079,2775
1600,800,2678,972
1600,800,4555,1815
1600,800,4174,2473
1600,800,6585,4468
1600,800,6315,2592
1600,800,6195,2655
1600,800,6278,2787
1600,800,5512,2681
1600,800,3660,2132
1600,800,5240,3184
1600,800,6142,2384
1600,800,6115,2849
1600,800,8243,4410
1600,800,4153,2043
1600,800,6053,2447
1600,800,7299,3884
1600,800,9600,7263
1600,800,4674,3419
1600,800,4810,2983
1600,800,4182,2120
1600,800,7936,3260
1600,1600,2855,1608
1600,1600,3853,1607
1600,1600,3388,1608
1600,1600,2114,1608
1600,1600,3212,1606
1600,1600,3741,1607
1600,1600,6193,1608
1600,1600,5333,1613
1600,1600,3492,1608
1600,1600,3604,1604
1600,1600,1840,1606
1600,1600,4855,1611
1600,1600,4632,1611
1600,1600,2340,1605
1600,1600,3375,1607
1600,1600,3396,1608
1600,1600,6257,1606
1600,1600,2382,1602
1600,1600,4002,1608
1600,1600,2507,1605
1600,1600,1878,1604
1600,1600,2832,1606
1600,1600,5446,1611
1600,1600,5114,1609
1600,1600,2226,1605
1600,1600,1832,1608
1600,1600,2376,1604
1600,1600,3670,1610
1600,1600,1944,1609
1600,1600,2314,1607
1600,1600,3038,1607
1600,1600,2609,1609
1600,1600,3355,1607
1600,1600,3861,1608
1600,1600,5972,1612
1600,1600,1791,1605
1600,1600,5416,1608
1600,1600,2991,1608
1600,1600,3739,1603
1600,1600,2103,1603
1600,1600,4058,1609
1600,1600,1963,1609
1600,1600,3264,1605
1600,1600,3860,1607
1600,1600,3860,1610
1600,1600,4495,1611
1600,1600,3463,1607
1600,1600,3655,1608
1600,1600,3000,1612
1600,1600,2116,1604
1700,1,3024,1351
1700,1,6095,4416
1700,1,3218,1548
1700,1,2526,851
1700,1,4234,2562
1700,1,3325,1652
1700,1,2681,1011
1700,1,3163,1493
1700,1,3561,1879
1700,1,2687,1008
1700,1,1849,162
1700,1,2123,435
1700,1,2357,672
1700,1,3750,2087
1700,1,2511,829
1700,1,5429,3750
1700,1,3185,1509
1700,1,7096,5438
1700,1,2520,841
1700,1,2258,576
1700,1,2698,1020
1700,1,2964,1285
1700,1,2559,874
1700,1,2103,424
1700,1,3609,1936
1700,1,3924,2242
1700,1,3999,2335
1700,1,3646,1965
1700,1,4126,2463
1700,1,3128,1437
1700,1,4098,2423
1700,1,4562,2884
1700,1,4772,3099
1700,1,3331,1650
1700,1,2362,671
1700,1,7436,5772
1700,1,3672,1999
1700,1,3809,2140
1700,1,2526,847
1700,1,4850,3177
1700,1,3740,2058
1700,1,3420,1750
1700,1,4922,3253
1700,1,2806,1130
1700,1,2663,991
1700,1,2645,964
1700,1,2309,633
1700,1,2170,492
1700,1,1721,33
1700,1,3830,2149
1700,850,5723,3765
1700,850,6497,3113
1700,850,8603,3466
1700,850,6864,3525
1700,850,3262,1569
1700,850,7044,4040
1700,850,3639,2477
1700,850,4891,2105
1700,850,4953,1899
1700,850,5648,2432
1700,850,4862,2340
1700,850,3196,1464
1700,850,6884,3847
1700,850,6240,3236
1700,850,8672,4853
1700,850,6060,3137
1700,850,4787,2433
1700,850,2969,1275
1700,850,6780,3641
1700,850,5173,3024
1700,850,5766,3650
1700,850,5570,3233
1700,850,4173,1454
1700,850,6099,4225
1700,850,5749,3087
1700,850,4105,1878
1700,850,7642,4003
1700,850,4716,3607
1700,850,6359,3602
1700,850,6825,3408
1700,850,7750,2560
1700,850,8757,3884
1700,850,7362,3771
1700,850,5047,2353
1700,850,6905,2878
1700,850,7588,2608
1700,850,6563,3400
1700,850,7883,5057
1700,850,4489,2173
1700,850,8641,2635
1700,850,5005,2408
1700,850,7182,2909
1700,850,4870,3349
1700,850,4421,1463
1700,850,6641,3937
1700,850,7344,3356
1700,850,2872,1091
1700,850,4202,2226
1700,850,5188,3037
1700,850,4847,3506
1700,1700,2351,1705
1700,1700,5501,1708
1700,1700,2199,1709
1700,1700,3159,1705
1700,1700,2891,1709
1700,1700,2111,1705
1700,1700,2332,1706
1700,1700,3168,1706
1700,1700,2696,1706
1700,1700,3324,1707
1700,1700,3017,1704
1700,1700,1892,1704
1700,1700,1710,1703
1700,1700,3538,1708
1700,1700,3143,1705
1700,1700,3832,1707
1700,1700,1702,1702
1700,1700,2580,1707
1700,1700,2924,1703
1700,1700,2007,1707
1700,1700,3991,1705
1700,1700,3353,1711
1700,1700,2024,1708
1700,1700,2144,1705
1700,1700,4328,1705
1700,1700,3038,1704
1700,1700,2205,1707
1700,1700,3101,1710
1700,1700,3948,1708
1700,1700,1937,1705
1700,1700,3831,1706
1700,1700,2575,1705
1700,1700,4883,1712
1700,1700,4767,1709
1700,1700,4362,1706
1700,1700,2436,1705
1700,1700,3591,1705
1700,1700,3802,1707
1700,1700,4009,1706
1700,1700,2812,1709
1700,1700,1964,1704
1700,1700,4459,1709
1700,1700,1897,1703
1700,1700,2972,1708
1700,1700,4008,1709
1700,1700,4601,1710
1700,1700,2236,1706
1700,1700,3441,1709
1700,1700,1798,1703
1700,1700,2186,1703
1800,1,5787,4027
1800,1,3532,1759
1800,1,2661,874
1800,1,3265,1505
1800,1,5462,3705
1800,1,4156,2380
1800,1,5852,4082
1800,1,2518,742
1800,1,5067,3294
1800,1,4506,2733
1800,1,3373,1603
1800,1,4582,2797
1800,1,4693,2905
1800,1,3210,1438
1800,1,2860,1082
1800,1,4572,2805
1800,1,4913,3135
1800,1,3409,1636
1800,1,2630,854
1800,1,2458,679
1800,1,4734,2950
1800,1,3235,1451
1800,1,2478,690
1800,1,2692,914
1800,1,3970,2197
1800,1,2711,936
1800,1,3199,1417
1800,1,4158,2383
1800,1,1908,126
1800,1,6880,5101
1800,1,5474,3707
1800,1,3813,2032
1800,1,4235,2463
1800,1,5714,3938
1800,1,6913,5155
1800,1,3521,1743
1800,1,2632,853
1800,1,3206,1424
1800,1,4224,2449
1800,1,2962,1198
1800,1,4062,2286
1800,1,3291,1506
1800,1,4753,2989
1800,1,5115,3334
1800,1,5136,3369
1800,1,2597,813
1800,1,2667,894
1800,1,4671,2908
1800,1,4187,2415
1800,1,4164,2391
1800,900,7383,3882
1800,900,5204,2225
1800,900,6620,2624
1800,900,7794,5561
1800,900,11369,6036
1800,900,6012,3240
1800,900,5647,2675
1800,900,9484,4544
1800,900,10035,4961
1800,900,7679,4348
1800,900,6333,3956
1800,900,5027,3123
1800,900,6147,2141
1800,900,4858,2647
1800,900,5634,1942
1800,900,6623,2370
1800,900,6755,3382
1800,900,6536,1126
1800,900,7769,3555
1800,900,5748,2587
1800,900,5025,2930
1800,900,5968,4876
1800,900,6023,1721
1800,900,7632,3354
1800,900,5718,3471
